Timestamp,Channel,Message
2019-04-06 08:57:37.689599,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:57:37.723103,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:57:39.024592,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:57:39.064537,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:03:42,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:03:42,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:03:44,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:03:44,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:05:05,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:05:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:05:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:05:08,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:05:08,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:05:33,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:05:33,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:05:35,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:05:35,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:07:28,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:07:28,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:07:28,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:07:29,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:07:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:15:58,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:15:58,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:16:00,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:16:00,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:17:18,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:17:18,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:17:20,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
